0.000000e+00 6.995428e-02 2.063326e+00
9.999000e-05 6.516649e-01 2.579440e+00
1.999800e-04 1.303529e+00 3.092777e+00
2.999700e-04 1.926060e+00 3.601050e+00
3.999600e-04 2.503455e+00 4.101888e+00
4.999500e-04 3.086902e+00 4.592886e+00
5.999400e-04 3.667369e+00 5.071642e+00
6.999300e-04 4.332872e+00 5.535795e+00
7.999200e-04 4.752811e+00 5.983045e+00
8.999100e-04 5.408431e+00 6.411172e+00
9.999000e-04 5.817246e+00 6.818045e+00
1.099890e-03 6.369096e+00 7.201624e+00
1.199880e-03 6.821091e+00 7.559965e+00
1.299870e-03 7.257834e+00 7.891222e+00
1.399860e-03 7.677108e+00 8.193652e+00
1.499850e-03 8.012097e+00 8.465622e+00
1.599840e-03 8.427151e+00 8.705621e+00
1.699830e-03 8.763031e+00 8.912265e+00
1.799820e-03 9.060842e+00 9.084313e+00
1.899810e-03 9.303960e+00 9.220666e+00
1.999800e-03 9.492556e+00 9.320372e+00
2.099790e-03 9.643585e+00 9.382620e+00
2.199780e-03 9.810115e+00 9.406742e+00
2.299770e-03 9.957425e+00 9.392204e+00
2.399760e-03 9.925131e+00 9.338609e+00
2.499750e-03 1.003356e+01 9.245701e+00
2.599740e-03 1.002300e+01 9.113374e+00
2.699730e-03 9.955477e+00 8.941683e+00
2.799720e-03 9.876795e+00 8.730848e+00
2.899710e-03 9.713682e+00 8.481260e+00
2.999700e-03 9.530180e+00 8.193469e+00
3.099690e-03 9.376903e+00 7.868169e+00
3.199680e-03 9.043815e+00 7.506181e+00
3.299670e-03 8.760595e+00 7.108432e+00
3.399660e-03 8.495872e+00 6.675946e+00
3.499650e-03 8.039935e+00 6.209845e+00
3.599640e-03 7.742284e+00 5.711369e+00
3.699630e-03 7.364841e+00 5.181896e+00
3.799620e-03 6.877353e+00 4.622978e+00
3.899610e-03 6.385131e+00 4.036369e+00
3.999600e-03 5.813908e+00 3.424032e+00
4.099590e-03 5.475260e+00 2.788144e+00
4.199580e-03 4.860314e+00 2.131065e+00
4.299570e-03 4.287344e+00 1.455290e+00
4.399560e-03 3.684870e+00 7.633873e-01
4.499550e-03 3.089728e+00 5.792242e-02
4.599540e-03 2.437994e+00 -6.586119e-01
4.699530e-03 1.964236e+00 -1.383852e+00
4.799520e-03 1.281028e+00 -2.115595e+00
4.899510e-03 6.995957e-01 -2.851793e+00
4.999500e-03 6.087259e-02 -3.590511e+00
5.099490e-03 -5.485961e-01 -4.329857e+00
5.199480e-03 -1.210143e+00 -5.067883e+00
5.299470e-03 -1.849294e+00 -5.802493e+00
5.399460e-03 -2.475386e+00 -6.531367e+00
5.499450e-03 -2.973704e+00 -7.251929e+00
5.599440e-03 -3.668876e+00 -7.961371e+00
5.699430e-03 -4.259819e+00 -8.656729e+00
5.799420e-03 -4.862349e+00 -9.335005e+00
5.899410e-03 -5.255225e+00 -9.993311e+00
5.999400e-03 -5.744930e+00 -1.062900e+01
6.099390e-03 -6.268944e+00 -1.123977e+01
6.199380e-03 -6.824717e+00 -1.182369e+01
6.299370e-03 -7.278491e+00 -1.237921e+01
6.399360e-03 -7.636907e+00 -1.290509e+01
6.499350e-03 -8.072327e+00 -1.340025e+01
6.599340e-03 -8.286437e+00 -1.386375e+01
6.699330e-03 -8.790149e+00 -1.429461e+01
6.799320e-03 -9.063520e+00 -1.469178e+01
6.899310e-03 -9.258801e+00 -1.505411e+01
6.999300e-03 -9.449606e+00 -1.538036e+01
7.099290e-03 -9.661169e+00 -1.566929e+01
7.199280e-03 -9.735010e+00 -1.591969e+01
7.299270e-03 -9.848339e+00 -1.613052e+01
7.399260e-03 -1.000760e+01 -1.630098e+01
7.499250e-03 -9.972450e+00 -1.643061e+01
7.599240e-03 -9.955147e+00 -1.651929e+01
7.699230e-03 -9.844811e+00 -1.656727e+01
7.799220e-03 -9.723456e+00 -1.657517e+01
7.899210e-03 -9.576957e+00 -1.654387e+01
7.999200e-03 -9.392652e+00 -1.647447e+01
8.099190e-03 -9.257060e+00 -1.636819e+01
8.199180e-03 -9.048985e+00 -1.622632e+01
8.299170e-03 -8.686879e+00 -1.605011e+01
8.399160e-03 -8.368475e+00 -1.584075e+01
8.499150e-03 -8.016863e+00 -1.559934e+01
8.599140e-03 -7.583074e+00 -1.532692e+01
8.699130e-03 -7.220750e+00 -1.502447e+01
8.799120e-03 -6.736199e+00 -1.469301e+01
8.899110e-03 -6.429501e+00 -1.433363e+01
8.999100e-03 -5.891316e+00 -1.394764e+01
9.099090e-03 -5.325355e+00 -1.353657e+01
