0.000000e+00 1.759148e-03 4.309539e-02
9.999000e-04 3.827618e-02 5.407907e-02
1.999800e-03 1.640824e-02 6.477141e-02
2.999700e-03 6.382915e-02 7.517312e-02
3.999600e-03 1.410732e-01 8.528504e-02
4.999500e-03 1.236483e-03 9.510808e-02
5.999400e-03 3.497564e-03 1.046433e-01
6.999300e-03 -6.637735e-02 1.138918e-01
7.999200e-03 -5.522281e-02 1.228548e-01
8.999100e-03 1.972053e-02 1.315336e-01
9.999000e-03 7.302678e-02 1.399296e-01
1.099890e-02 1.090822e-01 1.480442e-01
1.199880e-02 1.757018e-01 1.558791e-01
1.299870e-02 5.319323e-02 1.634357e-01
1.399860e-02 1.984708e-01 1.707160e-01
1.499850e-02 1.346424e-01 1.777215e-01
1.599840e-02 -4.212169e-02 1.844541e-01
1.699830e-02 -8.509260e-02 1.909158e-01
1.799820e-02 9.138932e-02 1.971085e-01
1.899810e-02 1.046000e-01 2.030341e-01
1.999800e-02 9.762184e-02 2.086949e-01
2.099790e-02 2.455069e-01 2.140929e-01
2.199780e-02 2.380736e-01 2.192302e-01
2.299770e-02 2.088375e-01 2.241092e-01
2.399760e-02 1.612988e-01 2.287322e-01
2.499750e-02 1.216436e-01 2.331013e-01
2.599740e-02 -6.180554e-03 2.372190e-01
2.699730e-02 -1.145699e-02 2.410878e-01
2.799720e-02 1.432302e-01 2.447099e-01
2.899710e-02 1.249571e-01 2.480881e-01
2.999700e-02 1.892480e-01 2.512246e-01
3.099690e-02 3.206321e-01 2.541222e-01
3.199680e-02 2.851299e-01 2.567834e-01
3.299670e-02 3.801327e-01 2.592108e-01
3.399660e-02 3.309604e-01 2.614070e-01
3.499650e-02 1.542933e-01 2.633748e-01
3.599640e-02 1.863381e-01 2.651168e-01
3.699630e-02 1.583866e-01 2.666357e-01
3.799620e-02 7.804268e-02 2.679344e-01
3.899610e-02 1.550740e-01 2.690155e-01
3.999600e-02 2.947366e-01 2.698819e-01
4.099590e-02 3.472593e-01 2.705364e-01
4.199580e-02 2.548602e-01 2.709819e-01
4.299570e-02 3.861789e-01 2.712211e-01
4.399560e-02 2.538111e-01 2.712569e-01
4.499550e-02 2.764794e-01 2.710924e-01
4.599540e-02 2.187233e-01 2.707303e-01
4.699530e-02 1.965724e-01 2.701735e-01
4.799520e-02 2.690813e-01 2.694251e-01
4.899510e-02 2.474440e-01 2.684880e-01
4.999500e-02 3.144857e-01 2.673651e-01
5.099490e-02 3.425067e-01 2.660594e-01
5.199480e-02 3.742062e-01 2.645739e-01
5.299470e-02 4.947237e-01 2.629117e-01
5.399460e-02 3.839913e-01 2.610757e-01
5.499450e-02 3.573978e-01 2.590689e-01
5.599440e-02 3.583046e-01 2.568944e-01
5.699430e-02 2.290299e-01 2.545553e-01
5.799420e-02 2.946084e-01 2.520545e-01
5.899410e-02 3.418815e-01 2.493952e-01
5.999400e-02 3.530247e-01 2.465804e-01
6.099390e-02 3.490927e-01 2.436131e-01
6.199380e-02 3.945903e-01 2.404966e-01
6.299370e-02 4.091186e-01 2.372337e-01
6.399360e-02 5.432732e-01 2.338277e-01
6.499350e-02 4.907763e-01 2.302817e-01
6.599340e-02 3.517856e-01 2.265986e-01
6.699330e-02 3.003759e-01 2.227817e-01
6.799320e-02 2.558686e-01 2.188341e-01
6.899310e-02 3.387064e-01 2.147587e-01
6.999300e-02 4.415897e-01 2.105588e-01
7.099290e-02 5.700732e-01 2.062374e-01
7.199280e-02 4.941483e-01 2.017977e-01
7.299270e-02 5.450571e-01 1.972427e-01
7.399260e-02 4.392351e-01 1.925756e-01
7.499250e-02 4.237218e-01 1.877995e-01
7.599240e-02 4.114488e-01 1.829173e-01
7.699230e-02 3.486311e-01 1.779323e-01
7.799220e-02 3.211930e-01 1.728475e-01
7.899210e-02 4.627657e-01 1.676660e-01
7.999200e-02 4.942879e-01 1.623909e-01
8.099190e-02 5.132743e-01 1.570251e-01
8.199180e-02 5.895909e-01 1.515719e-01
8.299170e-02 6.213209e-01 1.460341e-01
8.399160e-02 6.125744e-01 1.404149e-01
8.499150e-02 5.302292e-01 1.347172e-01
8.599140e-02 4.378510e-01 1.289441e-01
8.699130e-02 3.844338e-01 1.230985e-01
8.799120e-02 4.181581e-01 1.171835e-01
8.899110e-02 4.486424e-01 1.112019e-01
8.999100e-02 6.133028e-01 1.051568e-01
9.099090e-02 6.332195e-01 9.905097e-02
9.199080e-02 6.808481e-01 9.288741e-02
9.299070e-02 6.307909e-01 8.666898e-02
9.399060e-02 5.848629e-01 8.039854e-02
9.499050e-02 4.873658e-01 7.407891e-02
9.599040e-02 5.522068e-01 6.771293e-02
9.699030e-02 4.488041e-01 6.130336e-02
9.799020e-02 4.520872e-01 5.485298e-02
9.899010e-02 5.437266e-01 4.836453e-02
9.999000e-02 6.222997e-01 4.184070e-02
1.009899e-01 5.929116e-01 3.528418e-02
1.019898e-01 6.681391e-01 2.869760e-02
1.029897e-01 6.796389e-01 2.208360e-02
1.039896e-01 7.341595e-01 1.544476e-02
1.049895e-01 7.400325e-01 8.783617e-03
1.059894e-01 5.808795e-01 2.102700e-03
1.069893e-01 5.248990e-01 -4.595512e-03
1.079892e-01 5.631151e-01 -1.130857e-02
1.089891e-01 5.947659e-01 -1.803406e-02
1.099890e-01 6.296512e-01 -2.476962e-02
1.109889e-01 6.749900e-01 -3.151291e-02
1.119888e-01 6.881413e-01 -3.826162e-02
1.129887e-01 6.872120e-01 -4.501352e-02
1.139886e-01 6.914934e-01 -5.176636e-02
1.149885e-01 6.763561e-01 -5.851799e-02
1.159884e-01 6.304241e-01 -6.526627e-02
1.169883e-01 5.120126e-01 -7.200910e-02
1.179882e-01 6.505320e-01 -7.874442e-02
1.189881e-01 5.920573e-01 -8.547024e-02
1.199880e-01 7.855591e-01 -9.218459e-02
1.209879e-01 6.768801e-01 -9.888554e-02
1.219878e-01 8.148917e-01 -1.055712e-01
1.229877e-01 8.001825e-01 -1.122398e-01
1.239876e-01 7.863303e-01 -1.188894e-01
1.249875e-01 7.625647e-01 -1.255185e-01
1.259874e-01 6.912454e-01 -1.321251e-01
1.269873e-01 6.324508e-01 -1.387078e-01
1.279872e-01 6.670399e-01 -1.452648e-01
1.289871e-01 7.026953e-01 -1.517946e-01
1.299870e-01 8.327657e-01 -1.582957e-01
1.309869e-01 7.345235e-01 -1.647666e-01
1.319868e-01 8.858635e-01 -1.712059e-01
1.329867e-01 8.018760e-01 -1.776121e-01
1.339866e-01 8.573545e-01 -1.839839e-01
1.349865e-01 7.917351e-01 -1.903199e-01
1.359864e-01 7.365719e-01 -1.966190e-01
1.369863e-01 7.245761e-01 -2.028799e-01
1.379862e-01 7.530727e-01 -2.091014e-01
1.389861e-01 6.961869e-01 -2.152824e-01
1.399860e-01 6.835284e-01 -2.214217e-01
1.409859e-01 8.827080e-01 -2.275183e-01
1.419858e-01 8.033523e-01 -2.335711e-01
1.429857e-01 9.968089e-01 -2.395792e-01
1.439856e-01 8.805061e-01 -2.455416e-01
1.449855e-01 8.260012e-01 -2.514575e-01
1.459854e-01 7.425374e-01 -2.573258e-01
1.469853e-01 7.015014e-01 -2.631458e-01
1.479852e-01 6.341003e-01 -2.689167e-01
1.489851e-01 8.202877e-01 -2.746377e-01
1.499850e-01 8.333510e-01 -2.803081e-01
1.509849e-01 9.086122e-01 -2.859271e-01
1.519848e-01 9.028096e-01 -2.914940e-01
1.529847e-01 8.080573e-01 -2.970083e-01
1.539846e-01 9.197935e-01 -3.024693e-01
1.549845e-01 8.342536e-01 -3.078764e-01
1.559844e-01 7.055152e-01 -3.132290e-01
1.569843e-01 7.085841e-01 -3.185267e-01
1.579842e-01 7.381847e-01 -3.237689e-01
1.589841e-01 7.188750e-01 -3.289551e-01
1.599840e-01 9.905708e-01 -3.340849e-01
1.609839e-01 8.037475e-01 -3.391579e-01
1.619838e-01 8.547168e-01 -3.441735e-01
1.629837e-01 9.922108e-01 -3.491316e-01
1.639836e-01 8.977354e-01 -3.540316e-01
1.649835e-01 8.029778e-01 -3.588732e-01
1.659834e-01 8.002667e-01 -3.636562e-01
1.669833e-01 7.278230e-01 -3.683801e-01
1.679832e-01 8.137571e-01 -3.730448e-01
1.689831e-01 7.996799e-01 -3.776499e-01
1.699830e-01 8.489007e-01 -3.821952e-01
1.709829e-01 9.885330e-01 -3.866805e-01
1.719828e-01 9.437938e-01 -3.911055e-01
1.729827e-01 9.969044e-01 -3.954700e-01
1.739826e-01 9.529663e-01 -3.997738e-01
1.749825e-01 8.477427e-01 -4.040168e-01
1.759824e-01 8.516796e-01 -4.081987e-01
1.769823e-01 8.427659e-01 -4.123195e-01
1.779822e-01 7.839663e-01 -4.163790e-01
1.789821e-01 7.269235e-01 -4.203770e-01
1.799820e-01 9.024626e-01 -4.243134e-01
1.809819e-01 9.799160e-01 -4.281881e-01
1.819818e-01 9.634149e-01 -4.320011e-01
1.829817e-01 9.469439e-01 -4.357522e-01
1.839816e-01 1.016739e+00 -4.394413e-01
1.849815e-01 9.094907e-01 -4.430683e-01
